문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
480295944,질문1월 18일 토요일 광화문 집회 예정되어있나요?,질문 그대로 1월 18일날 광화문 ~ 청계천 예정된 집회가 있을까요? 아무래도 할 가능성이 높은 시기니까요 ㅠㅠ 근처에 행사가 있어서 여쭤봅니다.,120137, 432,2025.01.12
480277764,질문[광화문] 이게 무슨 일인가요?,이게 무슨 일인가요?,120137, 30,2025.01.11
480265110,질문용산역에서 세종문화회관 M씨어터 가는 최단거리,부탁드려요! 지방에서 올라가는데 지하철과 도보로만 움직일 예정입니다.,120137, 39,2025.01.11
480257538,질문종각역 맛집 추천 해주실분!! 급해요 ㅠㅠ,안녕하세요 이번에 친구랑 종각역 근처에 놀러가는데 종각역 맛집을 잘 몰라서요! 종각역 맛집 추천 해주세요!! 매운거 잘먹습니다^^,120137, 139,2025.01.11
480243036,질문중학생인데 얼굴살떄문에 고민이예요 ㅠㅠ,중2인데 마른편인데도 불구하고 얼굴살이 많아서 고민인데 수술같은거말고 얼굴살 뺼수 있는법이 있을까요?,120137, 23,2025.01.10
480134208,질문종로에 잇던 실크피아 한복집 어디로 갓나요?,종로에 있던 실크피아 한복집 없어졋는데 혹시 이사를 한건지 문을 닫은건지 아시는분 계시나요??,120137, 12,2025.01.08
480133619,질문세종 가는데 재밌게 할만한 거 없을까요..?,친구랑 세종당일치기로 놀러가기로 했는데 할만한 게 없네여 왠만하면 대평동 주변이면 좋겠어요!! 할만한거좀 추천해주세여ㅜㅜ,120137, 77,2025.01.08
480114574,질문예전에 혜화역에서 연극보던게 있는데 제목이 궁금합니다.,안녕하세요 예전에 혜화역 연극거리에서 연극을 보게 되었는데. 줄거리는 대략적으로 기억이나고있는데 제목이 기억이 안나서 혹시 알고 계신분이 있나해서 질문 드립니다. 대략 제가 기억하는 줄거리는 학생때 만낫던 커플이 20대를 지나 ~ 노부부가 되는 대충 그런내용으로 알고있습니다. 이번에 부모님들을 모시고 다시한번 연극을 보고싶어서 질문드립니다.,120137, 23,2025.01.08
480081239,질문2025년동대문 종합시장 광장시장 여름휴가일정,2025년동대문 종합시장 광장시장 여름휴가일정 언제쯤 알수 있을가요? 저희 직장은 종합광장 시장 휴가일정에 맞춰 쉬는거라 올해 해외여행 하고자 티켓예매 하려 합니다 일정 언제쯤 나올가요?,120137, 78,2025.01.07
480017166,질문능곡고 가고싶은데,특성화로 원서가 들어가서 합격이 된상황인데 어떻게 못가나요?,120137, 21,2025.01.05
479999741,질문대중교통문의,수원에서 인사동 가려면 전철 대중교통 이용하려는데 좀알려주실분 계실까요,120137, 24,2025.01.05
479990723,질문세종문화회관 대극장 자리 질문,8세 아이와 루도비코에이나우디 피아노공연을 보려고 합니다. 아이의 시야에 저 자리가 나을지…음향은 어떨지.. 처음가봐서요 2층 맨 앞줄 b열이 나을지 고민됩니다,120137, 36,2025.01.05
479986988,질문아버지 돌아가시는꿈 해몽,제가 방안에 있다가 실수로 썩은물이 들어간 병을 실수로 바닥에 떨어트렸는데 방바닥에 물이 떨어지면서 안에 새우가 퍼져나가는거에요 그소리를 듣고 아버지가 달려오셔서 잔소리를 막하시면서 제가 하지말라고 내가한다고 하면서 살짝 아버지를 밀었는데 돌아가셨서요 아버지 얼굴 뺨을 땨리며 일어나라고 소리치는데 아버지 눈에 벌레가 있길래 제가 잡아서 눈에서 뺐고 그리고 일어났습니다 무슨 꿈일까요,120137, 24,2025.01.05
479941949,질문세종 어울링,어울링 반납하고 확인했는데 집에 오니 반납이 안되어있어요. 지금 반납하러 가지도 못하는데 밤이라 상담도 잠겨있어 불가능합니다. 시간은 계속 가고있어요 어떻게하나요,120137, 17,2025.01.04
479830098,질문혹시 세종엔 금영 노래방이없나요,세종시에있는 노래방중엔 금영이없는거 같은데 혹시 세종시 노래방중에 금영인 곳이 있을까요 ㅜㅜ,120137, 29,2025.01.03
479902776,질문평창송어축제에 놀거리가 따로있을까요?,왜냐면 가족과같이가는거 따라는 가야하는데 제가 낚시는 싫어합니다. 고기잡는게 싫어서요. 거기서 따로 놀거리가있을까요?,120137," 1,005",2025.01.03
479902142,질문갓난아기가 손흔들며 인사하는 꿈 해몽부탁드려요,회사에 처음보는 여자손님이 와서 현관문을 열었습니다. 문을 여니 열기전엔 시야에 보이지않던 갓난아기가 초록색 유모차에 앉아 손흔들며 인사해주었습니다. 해몽 알 수 있을까요 ?,120137, 35,2025.01.03
479871033,질문한능검 경남 원서접수 이 날 맞나요?,1월 16일 오전 9시부터 홈페이지 들어가서 그냥 접수하면 되나요?,120137, 19,2025.01.02
479859925,질문꿈해몽 부탁드립니다.,돌아가신 아버님이 경운기를끌고집으로 돌아오신꿈해몽부탁드립니다.,120137, 28,2025.01.02
479841669,질문어르신 선물 추천,중학생이구 제주도에 계시는 할머니 할아버지께 드릴 선물 추천해주세요!!,120137, 110,2025.01.01
479825078,질문오늘 종로 금 거리 영업하나요?,,120137, 32,2025.01.01
479822882,질문2025학년 수시 원서가 4개인가요?,원래 6개 였는데 4개로 바뀐다는 말이 있어서요 질문 드립니다!,120137, 23,2025.01.01
479792590,질문종로 - 진주반지를 구매하려 합니다. 가게 추천해주세요,종로5가 종로3가쪽 귀금속가게에서 어머니 진주반지를 구매하려 합니다. 가격 상품 친절 괜찮은 가게 좀 추천해주세요~,120137, 44,2024.12.31
479773749,질문고등학교 원서,제가 사정이 있어서 잠깐 다른지역으로 전학 왔는데 집이 부산이라 고등학교는 부산으로 갈거에요 지금 동래구 안락동에 살고있는데 원서를 넣으면 해운대구 반여동에 있는 반여고에 갈 수 있을까요? 원서 넣으면 바로 붙는건가요,120137, 26,2024.12.30
479763218,질문종로구&인사동 가성비 고깃집 추천해주세요,중3이라서 너무 술집분위기 나는곳은 빼고 추천해주세요ㅜ 그리고 어느정도 가성비고 외진곳이 아니면 좋겠어용 감사합니다.,120137, 17,2024.12.30
479701204,질문혹시 아시는분.....정확한정보가 없어서요,종로 르메이에르종로타운 상가를 매매하려고 하는데 상권 분위기는 어떤가요? 장기적.투자로 괜찮은지요?,120137, 30,2024.12.29
479633891,질문회사 근처 회식 메뉴,회사 근처에서 회식하려고 하는데 어떤 메뉴가 좋을까요?,120137, 30,2024.12.27
479578119,질문한명쯤은 더 받아주겠죠?,저번에 학교에 원서를 넣었는데 210명을 뽑는데 211명이 지원을 했던데 1명쯤은 더 받아주겠죠?,120137, 24,2024.12.25
479556548,질문세종 시장,세종에는 서울처럼 동대문 시장 같은 곳 없나요? 구경 하기 좋고 살 거 많은 곳이요 궁금합니다,120137, 15,2024.12.25
479432744,질문연극 한뼘사이 야한길 변호사 전화벨,연극 한뼘사이 너무 재밌게 봤어요!!! 아.. 그리고 극중 야한길 변호사 벨소리로 나온 노래 제목 좀 알 수 있을까요? 술을 줄여야 한다는 가사만 기억이 나는데... 찾기 힘들어요... 혹시 원래 음원이 있는건지 아니면 연극에서 만들어진건지.. 궁금합니다. 혹시 아시는분 계시면 공유 부탁드립니다!,120137, 31,2024.12.25
479539722,질문친구렁 혜화 대학로 갈려는데 많이 힘드나요,말그대로 친구랑 혜화 대학로를 갈려는데 저희 둘다 지하철을 혼자 안해봤고 길치거든요 근데 언니가 계획을 다 짜주고 어케 타는지 알려줬는데도 좀 걱정이 돼요 물어봤는데 길을 잘못 알려주면 큰일나는거고 또 못들으거나 하면… 바보길치에 한번도 안가봣는데 많이 가기 힘들까요.. 제발 답변 빨리요 이상한말 욕 금지에여 내공 많이 드림 급해여,120137, 38,2024.12.24
479538654,질문세종호수공원...,세종호수공원 크리스마스에 뭐하잖아요 그거 밤에만 불빛 키고 보는거에요? 아침엔 안해요?,120137, 11,2024.12.24
479474310,질문대학로 맛집 추천해주세요,크리스마스날가기 좋은 분위기 좋고 가성비괜찮은(학생들이 먹기 괜찮은)양식집 추천해주세요 대학로쪽이나 종로쪽(을지로) 부탁드려요,120137, 75,2024.12.23
479472373,질문종로구나 혜화대학로 마쉬멜로 쫀득쿠키 파는곳?,종로구나 혜화 대학로 쪽에 마쉬멜로 쫀득쿠키 파는 곳이 있나요??? ㅠㅠ,120137, 122,2024.12.23
479386117,질문알려주세용ㅇ,12월 21일에 안국역으로 놀러갈건데 그날 집회?가 있더라고요..10시쯤에가면 사람 많을 까요??? 그건 또 몇 시에 끝나나요??,120137, 28,2024.12.20
479383289,질문종로 광화문 출퇴근 자취방,제가 광화문에 근처에 취직을 했는데 출퇴근할 집을 알아봐야 합니다. 원룸으로 보증금 2천을 해갈건데 월세가 50대였으면 좋겠어서요ㅠㅠ 혹시 어떤 지역으로 가야할지 추천해주시겠어요...,120137, 53,2024.12.20
479361509,질문대학로 갈곳 질문 드려요!!,대학로 맛집이랑 커플 잠옷을 사고 싶은데 커플 잠옷 살수 있는곳 추천좀 해주세요!! ㅠㅠ,120137, 34,2024.12.20
479301237,질문중2 세종 데이트코스 추천해주세여ㅜ,중학교 2학년인데 남친이랑 크리스마스날 세종가기로했어요 근데 코스를 못정했는데 세종시외버스터미널 주변 데이트 코스 추천해주세요 공원 이런곳 말고 학생들이 좋아할만한곳으로 추천해주세요,120137, 379,2024.12.18
479276928,질문세종 손길에스테틱 메뉴는 어떤 것들이 있나요?,세종 손길에스테틱에 대해 아래 내용이 궁금해요. • 세종 손길에스테틱 예약 방법은 어떻게 되나요? • 세종 손길에스테틱 주차장은 있나요? • 세종 손길에스테틱 메뉴는 어떤 것들이 있나요?,120137, 26,2024.12.18
479250072,질문종로 맛집,이번주 토요일(21일)에 친구랑 종로 놀러가려구 하는데 맛집 추천해주세요 (양식집으로 추천 부탁드립니다),120137, 88,2024.12.17
479247660,질문80%인데 삼문고떨어지나요?ㅠ,이미 원서 삼문고로 냈어요 19명 초과라는데 갈수있나요..?ㅠ 떨어지면어떡하죠..,120137, 20,2024.12.17
479238418,질문이것은 용도가 무엇이며 구입처는 어디일까요?,안녕하세요? 베트남 친구가 한국에서 구입할.수 있다면서 이 사진을 제게 보내줬고 소량 구매를 원한답니다. 100통 정도요... 저는 이것을 처음 본지라~ 고수님들께 여쭤 봅니다. 이것에 대한.정확한 용도는 무엇이며 어딜 통해서 구매가 가능할까요? 자세한 답변 부탁드립니다.,120137, 21,2024.12.17
479229092,질문종로5가역 회식 할곳 추천좀요,혹시 있나요? 인원은 8명인데 각자 입맛이 다르니 한명은 술말구 음료로 밥 개념인겸 안주만 먹을겁니다,120137, 21,2024.12.17
479223600,질문미성년자가 부모님 몰래 할수 있는 알바 있나요?,현재 중3이고 한달후쯤에 부모님이 결혼기념일이라서 서프라이즈로 뭐라도 해드리고 싶어서 그런데 혹시 청소년이 부모님 몰래 단기간알바 할만한게 있을까요?ㅇㅅㅇ,120137, 59,2024.12.17
479216279,질문혜화역1번출구맛집추천해주세요...,혜화역1번출구맛집추천해주세요 싸고 양많고 맛도있고 혼자먹기엔부담없는 깨끗한맛집 추천해 주세요,120137, 30,2024.12.16
479196691,질문종로 데이트,20대 초반 커플이구여 크리스마스때 종로 근처에서 데이트 하려 하는데 갈만한 곳 추천 해주세요 :),120137, 345,2024.12.16
479173764,질문원서 사라졌는데 선생님이 다시 뽑아주시나요.?,일반고 가는데 마지막으로 원서 써서 부모님이랑 제 도장 꼭 찍고 금요일에 제출 했어야했는데 제가 도장을 못찍어와서 선생님이 일단 기다려라 하고 끝났는데 아마 월요일까진 꼭 찍어서 가야하는데 원서가 사라져서요 ㅠㅠㅠㅠㅠ선생님이 진짜 겁나 예민하시거 무서운쌤이라 도장 못찍어온애를 엄청 무섭게 혼내셧는데 도장만 들고가도 쌤이 다시 원서 뽑아주실까요..?? 분명 학교에서 챙겼는데.. 뭐라해야 별로 안혼날까용 ㅠㅠ 제발학교에있어라 ㅠㅠㅠㅠㅠㅠ,120137, 15,2024.12.15
479153575,질문고등학교 전학,엊그제 원서 마감했고 현재 충청북도 청주 비평화 일반고에 원서 넣은 학생임이다 그런데 제가 1월달 쯤 양평으로 가서 살게 되었는데 아직 평준화 고등학교 배정 받지 못했고 양평에 잇는 고닥교로 선배정 신청하면 평준화 고등학교에서 전학 가는게 아닌 양평에 잇는 고닥교로 입학을 할 수 있는건가요? 그리고 만약 맞다명 양평에 잇능 고등학교도 현재 원서 마감했을텐데 괜찮나요?,120137, 22,2024.12.15
479128738,질문고대 세종캠퍼스 홍대세종캠퍼스 어디로 가요?...,고대 세종캠퍼스 홍대세종캠퍼스 어디로 가요? 두군데 수시합격 했습니다? 선배님들의 판단은?,120137," 2,371",2024.12.14
479124075,질문광화문 크리스마스마켓 애견동반되나요,광화문에서 지금 하고있는 크리스마스 마켓 강아지 애견동반도 가능한가요?,120137, 64,2024.12.14
479113975,질문광화문 집회 질문..,오늘 윤석열 탄핵되면 내일 광화문은 집회를 안 열까요?,120137, 40,2024.12.14
479112521,질문광화문 집회 질문...,오늘 윤석열이 탄핵되면 집회 멈추나요? 그럼 일요일은 광화문에 아무것도 안하나요?,120137, 35,2024.12.14
479107029,질문유니스트 지스트 디지스트 중 놀기 좋은 학교,유니스트 지스트 디지스트 중 놀기 좋은 학교 비교해주세요. 근처에 어떤 놀 거리가 있는지도 알려주세요.,120137, 42,2024.12.14
