문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
484308967,질문왕십리역에서 청량리역 가는 기차 시간질문,지금 왕십리역인데 청량리역까지 안가고 왕십리가 정착역이라서 못가는 상황인데 제일 빠른 청량리까지 가는 열차 알려주세요,120125, 124,2025.04.17
484304303,질문정암미용고 등교시간,몇시인가요??,120125, 32,2025.04.17
484293047,질문4시 이후에 장평초 운동장 이용이 가능한가요?,하교후에 친구와 축구를 하려하는데 주변에 마땅히 할 곳이 없어서 찾다가 장안동에 장평초가 있더라고요 여기 운동장 이용을 할 수 있는지 궁금합니다.,120125, 50,2025.04.16
484292404,질문25년 4월 동대문에서 산리오X포켓몬 팝업 하나요?,동대문에서 25년 4월 1일~4월 30일까지 산리오랑 포켓몬 콜라보 팝업한다는 글을 봤었는데 주말에 가고 싶어서 검색해봐도 관련 게시물이 안 나와서요..! 진행 안하는거겠죠? ㅜㅜ,120125, 15,2025.04.16
484285960,질문20살인데 집 나온 상황,진짜엄마아빠랑 사이도 안 좋고 대구인데여ㅠㅠㅠ진짜 갈것도 없고 잘것도 없어요 20살인데요 ㅠㅠㅠ 지금 너무 힘든데 진짜 너무 힘들어요 … 심적으로 어떡해 좋은 방법 없을까요 돈도 없고,120125, 30,2025.04.16
484179103,질문꿈해몽 나비,제기 꿈을 꿨는데 제가 나비가 돼서 나방을 죽이고 나보다 작은 나비를 죽였어요 간데 제가 나비가 됐다고 해서 또 쟤 본체가 없는건 아니예요 제가 나비이기더 하고 또 사람이기도 한데 그래서 막 나비됐더가 사람됐다가 나비 조정하고 그랬어요 혹시 꿈해몽 가능할까요ㅜㅜ,120125, 34,2025.04.13
484149711,질문동대문B동2층,동대문 B동2층이였는데 여기 이름 아시는분 있나요ㅠㅠ원단이ㅜ안와서ㅠㅠㅠㅠ,120125, 20,2025.04.12
483966188,질문동대문구장안동 이자카야인테리어,동대문구 장안동 대형 오피스텔 1층 15평조금 안된는데 인테리어견적받고싶은데 어디가좋을까요...?,120125, 92,2025.04.07
483965783,질문신설된 출산특례 당첨후 분양권을 팔 수 있나요?,현재 내년 12월에 입주 들어가는 아파트 분양권을 가지고 있습니다. 신혼부부특공으로 분양받았구요. 24년 7월에 둘째가 탄생했습니다. 새로 출산특례 분양이 생겨서 저희가 해당되는데요. 1주택자도 기존 주택을 처분하는 조건으로 지원할 수 있는데요. 질문1. 당첨후 기존 주택(분양권)이 아닌 당첨받은 분양권을 판매(또는 동호수 불만족으로 포기)하고 기존 주택을 보유해도 되는가? 질문1-1. 만약 기존 주택을 안 팔고 새로운 분양권 판매시 처벌(?)은? 감사합니다.,120125, 18,2025.04.07
483931702,질문아침 8시 30분 청량리역 1호선 사람 많은가요?,청량리에서 동묘앞역까지 아침 8시 30분쯤 탈건데 혼잡도 어떤가요? 혹시 지옥철이라서 못 타고 다음 지하철을 기다려야 하는 경우도 있을까요?,120125, 55,2025.04.06
483907435,질문회기역 마성떡볶이,이사한뒤 거리가 멀어도 종종가서 사먹던 회기역 마성떡볶이집 사장님 어디가셨나요 한 2년전부터 사라졌던데 여기 아니면 먹질 못하겠어요 이제.. 계속 생각나서 미칠거같아요 지점을 옮기셨나 어디가셨나요 아님 이제 떡볶이를 안하시나요... 제가 멀어도 찾아갈게요 진짜 꼭 또한번 먹고싶어요 아니? 옆집으로 이사가서 매일 먹을정도에요 제발 꼭 알려주세요,120125, 30,2025.04.05
483874231,질문1호선 동두천행 타면 신설동역 가나요?,,120125, 68,2025.04.04
483874090,질문1호선 양주행 타면 신설동역 가나요?,,120125, 153,2025.04.04
483789830,질문답십리 역쪽에 사람이 많나요,점심 ~ 저녁 시간쯤에 답십리 역 주변쪽에 사람이 많은지 궁금합니다,120125, 34,2025.04.02
483767490,질문청량리 맛집이나 용두역 맛있는 음식점 추천좀요!,청량리로 이사왔는데 음식 맛있고 분위기 괜찮은 곳 추천해주세요. 청량리 맛집이면 좋겠고 데이트할만 한 곳으로요ㅎㅎ 프랜차이즈나 일반 음식점 말고 느낌 좋은 곳으로 추천 부탁드려요 몇군데 다녀봤는데 용두동 맛집 갈만한 곳이 없네요 용두역 근처로 알려주세요!,120125, 369,2025.04.01
483736810,질문용산에서 디지털가는법,청량리에서 디지털가려고 하는데 가좌역 침수때문에 용산까지 간다는데 거기서 어캐 디지털까지 가나요,120125, 28,2025.03.31
483727740,질문만종역에서 왕십리역 질문,18:37 만종역 -> 19:26 청량리역 도착해서 왕십리역까지 최대한 빠르게 가는방법은 무엇이 있을까요?,120125, 28,2025.03.31
483698511,질문청량리에서 소사역 노선 질문,청량리에서 소사역 1호선을 타야하는데요 평일에 가야하는데 시간표를 보니 양주 > 인천 (5시 55분) 이 차가 있는데 이거 5시 55분에 청량리에서 타면 소사역 가는건가요? 아니면 5시 55분에 양주에서 출발한다는건가요?,120125, 29,2025.03.30
483651739,질문제주 전농로 벚꽃축제 부스 카드가능 여부,제주 전농로 벚꽃축제 부스에서 카드 결제 가능한가요?,120125, 91,2025.03.29
485605728,질문동작구 상도힐스더원,주말에 부모님이 모델하우스를 가서 계약을 하고 오셨네요 알아보니 10년동안 전세로 살다가 10년 후에 분양으로 전환된다고 하는데 나라에서 하는건 아니고 민간에서 진행한다고 하네요 상도동을 잘알긴 하는데 이런 방식의 진행사항은 잘 몰라서요 상도동 지역주택조합 한참 할때 계약했다 불안해서 취소한 적이 있는데 지금은 입주했더라구요 이런 방식이 지주택보다 진행방식이 빠르다고도 하는데 맞는지 궁금하네요,120126, 20,2025.05.27
485589064,질문제가요 알바를 하는데요 11개월 되는데  한달쉬고오래요,알바를하는데요~~11개월 되서그만두래요 그리고 한달뒤에. 다시 올수있으으면오라느데,120126, 19,2025.05.27
485581719,질문사당역 M6461 광역버스 승하차 위치,사당역에 M6461버스 타는곳이 어디에 있나요? 아무리 찾아도 없어서,120126, 23,2025.05.26
485500959,질문그 동작은 왜 그렇게 연이어서 충동적인지 궁금해.,,120126, 23,2025.05.24
485498789,질문성폭력상담원 교육(전북),제목 그대로 저 교육을 이수하고 싶은데 교육기관을 못 찾았어요. 전북쪽으로 알아보는데 안되면 전북 근처도 가능해요. 꼭 답변부탁드립니다~^^,120126, 16,2025.05.24
485496397,질문사당역 근처 찜질방...,사당역 근처 찜질방 알려주세요 시설 안 조ㅗ은 건 상관 없는데 24시 (잘수있는곳)이랑 샴푸 바디워시 등이 배치돼있으면 해요 ㅠㅠ 사당역 1번출구에서 걸어서 10~20분 거리 괜찬ㄹ아요,120126, 15,2025.05.23
485492533,질문동작구 대방현대 1차 재건축 위원회,대방현대 1차아파트 옆아파트인 대방대림아파트는 벌써 재건축 추진 위원회 발적되었는데 대방대림이랑 대방현대1차아파트는 입주시기도 비슷한데 대방현대1차아파트도 곧 재건축 추진 위원회학할 가능성 있나요?,120126, 46,2025.05.23
485492346,질문대방대림 재건축 가능성,1. 서울시 동작구 대방대림아파트 그 재건축준비사업 추진준비위원획인데 발족 한다는데 여기 아파트도 재건축하나요? 2. 한다면 지금 당장 재건축 가능성은 낮나요? 거의 2000세대가 넘고 아직 은마랑 잠실 주공5단지도 재건축 안한걸로 알고있어서요,120126, 56,2025.05.23
485457618,질문동작 05 마을버스 전화번호,05번에 물건 두고 와서 전화있나요..?,120126, 31,2025.05.22
485428585,질문사당동정형외과 어깨통증이 심해요,요즘 골프에 재미를 붙였는데 어깨를 움직일 때마다 조금씩 통증이 생겨서 사당동정형외과 알아보고 있어요. 처음에는 그냥 근육통인 줄 알았는데 자꾸 불편해서 일상생활에 지장이 생길까 걱정입니다. 어깨관절 쪽으로 잘 봐주는 사당동정형외과 있으면 추천 부탁드릴게요~,120126, 32,2025.05.21
485411961,질문가장 독한 수험생들이 모인 곳,가장 독하게 공부하는 집단이 모여있는 장소가 어디인가요? 수능을 준비하는 수험생입니다. 일반 재수학원은 거의 대부분 맨날 자는 애들 밖에 없습니다.,120126, 18,2025.05.21
485400936,질문광역버스 꽃,사당역에 많은 서울-경기도 이어주는 광역버스들에 꽃 들고 타도 되나요? 혹시 꽃가루 알레르기 있는 사람 배려해야 한다고 승차 거절당할 수도 있나요.....,120126, 31,2025.05.20
485381541,질문상도동 신림동 인심,상도동 신림동 인심 어떤가요?,120126, 33,2025.05.20
485285373,질문영등포 시장에서 신대방삼거리 갈 방법이 있나요,지하철편은 아는데 혹시 버스편도 있는지 궁금해서요,120126, 65,2025.05.17
485231815,질문사당외식 하려고 하는데요,사당외식 하려고 하는데 분위기 좋고 맛도 괜찮은 사당참치집 있을까요? 참치집이 가족들이랑 먹기엔 좋을것같아서요,120126, 45,2025.05.15
485150201,질문노량진역 야간 pt,노량진역 부근에 오후 10시에 pt하는 곳 있나요?? ㅜㅜ 괜찮은데 추천 부탁드립니다,120126, 28,2025.05.13
485081690,질문보넥도 포토이즘 날짜,이번 5/6부터 하는 보넥도 포토이즘 찍고 싶은데 포토이즘에 언제까지 올라와있나요??,120126, 175,2025.05.10
485011533,질문노량진 독서실,노량진에 지방에서 올라와서 학원안 다니고 독서실만 다니면서 시험 준비하는 사람들 많은가요? 아니면 다들 학원 다니면서 공부하나요,120126, 36,2025.05.08
484981650,질문사당역 근처 꽃집 추천해주세요 !!,급하게 꽃 사야되는데 어디가 이쁘게 잘 하나요 ???,120126, 34,2025.05.07
484905058,질문상도 힐스더원이라고 충남 천안에 아파트 짓는다던데,이거 얼마나 할까요? 예상 가격이 있을까요?,120126, 18,2025.05.05
484865086,질문노량진 수산시장은,왜 가격표 없나요 바가지 선수들인가요,120126, 35,2025.05.04
484824992,질문노량진수산시장,일반인도 시장 가면 살 수 있나요?,120126, 48,2025.05.02
484808230,질문동작 맛집,알려주세요,120126, 24,2025.05.02
484807866,질문2025 다듀 대학축제 안오나요.?,다듀 대학축제 안오나요 이번년도ㅠㅠㅠㅠㅠ,120126, 458,2025.05.02
484790205,질문노량진  수산시장은,오후에  몇시에  마치죠,120126, 18,2025.05.01
484757894,질문노량진 놀거리 추천해주세용,학생입미다ㅏ 코스 추천 해주세여ㅓㅓ,120126, 81,2025.04.30
484678072,질문서울 상도4동 또는 장승배기역 근처 횟집 추천해주세요.,,120126, 30,2025.04.28
484649095,질문사당 근처에도 고양이 분양 샵이 있나요?,기존에 키우던 아이가 있는데 지인을 통해서 분양 받은거라 이번엔 전문적인 곳에서 상담 받고 분양받고 싶네요. 고양이에 대해 잘 아는곳이엇으면 좋겟습니다.,120126, 43,2025.04.27
484595758,질문신대방 삼거리 근처 국어학원 추천,중2고 국어학원 다니려는데 추천해주세요 내신 대비 해주고 모고도 풀리는 데로요,120126, 30,2025.04.26
484523324,질문서울 동작 방배 사당역 집값 차이 크나요?,어디가 젤비싸고 좋은동네인지 세곳중 가격 얼마나 차이나는지 알려주세요 학군도 어디가 좋은지 제가 중3이고 전학 갈건데 부모님께서 사당역을 생각하시는데 솔직히 제가 생각하는 사당은 너무 후져서 방배나 동작 가고싶요ㅜ,120126, 126,2025.04.23
484483545,질문버스에 해산물 들고 타도 되나요?,청량리나 노량진 수산시장에서 생선을 구매해 아이스박스 혹은 종이봉투 (수산시장에 있는 두꺼운) 에 넣고 버스를 타려고 하는데 혹시 기사님이 거부하실 수도 있을까요? 예전에 청량리 지나는 버스를 탔는데 기사님이 할머님께 뭐라하시는 걸 들은 기억이 있어서요...!,120126, 35,2025.04.22
484361967,질문사당역에서 배곧...,사당역에서 배곧 가려면 어떻게 가야 되나요? 배곧 베이비하우스를 가야 되서요 차가 없어서 버스를 타야 되서요,120126, 41,2025.04.18
484062104,질문노량진 수산시장,바가지 심한가요? 판매가 없이 하네요,120126, 25,2025.04.10
484027210,질문보라매공원 연못 깊은가요,,120126, 34,2025.04.09
483943646,질문엄한 선생님이 착한 선생님보다 낮다는 증거가 있나요?,이 주제로 토론을 해야 되는데 근거가 없네요ㅠㅠ,120126, 29,2025.04.06
483863400,질문동작구 보라매공원정문쪽 동작구민체육회관,수영장도둑년들 상도동 숭실대내 미친거지년놈들 사당동 정신이상한것들 농협 중앙회 통장훔치고 신분훔치는쓰레기들과 인터넷 콜센터 뒤 간첩년들 합작해서 지들범죄 뒤집어씌운 서서울남부지점농협놈들 서초가정법원 쓰레기들 아동매매 부녀자학대 쓰레기들 들어라 서서울남부농협 일못하는것들을 고발한다. 지들 일못하는거 고소로 때우려는것들 고발한다. 이것들 당근 욕쟁이깡패. 당근거지년들과짜고 모함하는것들 유전무죄 무전유죄 만든 쓰레기들 반드시 천벌받아라.,120126, 18,2025.04.04
483857110,질문흑석자이주변에 지금 공사 있나요?,흑석 자이 주변에 공사 있는지 궁금합니다,120126, 15,2025.04.04
483829144,질문뉴민병원 무릎관절명의로 유명하다는데?,저희 어머니께서 무릎이 너무 안 좋으셔서 몇 년째 여러 병원을 다니고 계시는데요 치료를 받아도 통증이 계속돼서 걱정이 큽니다. 그래서 무릎관절로 유명한 병원을 찾고 있는데 얼마 전 지인 분께서 뉴민병원을 추천해 주셨어요. 무릎관절명의가 계신다고 들었는데 혹시 다녀보신 분 계시면 병원 분위기나 치료 후기가 궁금합니다.,120126, 215,2025.04.03
